event,index,tau0_mm,tau_generated_mm,L3D_mm,Rxy_mm,n_daughters
163,10,4.326221529733112,1.587400522423903,0.9397136484597743,0.8337554922654992,2
164,9,4.326221529733112,2.171144184303854,1.237854349773597,1.23526445506536,2
164,10,4.326221529733112,5.436258212770555,3.693705493533792,3.092939007616272,2
165,9,4.326221529733112,0.0627764046989857,0.1351624686562964,0.06925375437447165,2
165,10,4.326221529733112,10.10795860691432,15.54117783146632,11.1509106956213,2
166,9,4.326221529733112,1.846013298829679,6.595430316727985,1.124704246372984,2
166,10,4.326221529733112,2.632351511242714,4.333214439796908,1.603789595946016,2
167,9,4.326221529733112,0.7659750971190199,0.6028357466824582,0.0795177358089753,2
167,10,4.326221529733112,7.98745510211961,19.97671857027779,0.8291971200960703,2
168,9,4.326221529733112,0.373229996832755,1.085104338566527,0.2813365484539209,2
168,10,4.326221529733112,1.574731957492407,3.841529115695868,1.187015131207481,2
169,9,4.326221529733112,7.355192553823226,20.18863600647293,1.848643236848518,2
169,10,4.326221529733112,0.1475638389223173,0.08073394495693627,0.03708847740299448,2
170,9,4.326221529733112,1.293531878851779,0.28929502055722,0.2890309503758838,2
170,10,4.326221529733112,6.518331475377376,14.73737061456553,1.456477085717993,2
171,9,4.326221529733112,2.239752802403408,3.887801178509902,1.479953086911822,2
171,10,4.326221529733112,0.444624537811481,0.4616941833165643,0.2937928938161119,2
172,9,4.326221529733112,2.41965860580057,2.272172592331218,1.621569097870794,2
172,10,4.326221529733112,0.8107235100676874,0.638484214469186,0.5433180481294131,2
173,9,4.326221529733112,2.456053381131919,6.589312193381338,0.7874355938682668,2
173,10,4.326221529733112,4.151256554804798,2.98029737555557,1.330934903795023,2
174,9,4.326221529733112,2.569648764169073,3.199137008000249,0.9636842136925032,2
174,10,4.326221529733112,0.3878798532776351,0.7504653968171117,0.1454648964578986,2
175,9,4.326221529733112,1.078271973400506,0.8051689521662898,0.7825477020645544,2
175,10,4.326221529733112,1.786028233626464,1.297149310865856,1.296196437007522,2
176,9,4.326221529733112,4.82859292745597,6.600474655095246,3.509422441459096,2
176,10,4.326221529733112,1.945973290173229,3.312024455634273,1.414333831328381,2
177,9,4.326221529733112,7.964561458641211,29.47670917419266,5.132838186642648,2
177,10,4.326221529733112,11.33104554818053,81.40347639840003,7.302401216477101,2
178,9,4.326221529733112,1.083664080487577,3.357511518645357,0.5380233681701933,2
178,10,4.326221529733112,1.733558644259385,2.097486124317968,0.8606865148518503,2
179,9,4.326221529733112,6.045283257778395,12.39024669816073,4.719418429777343,2
179,10,4.326221529733112,2.479026702100853,4.768386932381081,1.935321110181432,2
