event,index,tau0_mm,tau_generated_mm,L3D_mm,Rxy_mm,n_daughters
43,5,4.326221529733112,1.694249504236112,1.340291369764127,0.5446735332479732,1
43,6,4.326221529733112,2.531128047701364,8.694762874632188,0.8137163112030151,1
43,9,4.326221529733112,1.694249504236112,1.340291369764129,0.5446735332479732,2
43,10,4.326221529733112,2.531128047701364,8.694762874632197,0.8137163112030151,2
44,5,4.326221529733112,1.451280269943597,1.746555978156279,0.4271612883817922,1
44,6,4.326221529733112,0.1087637931728593,0.03906030270768814,0.03201289439621129,1
44,9,4.326221529733112,1.451280269943597,1.746555978156279,0.4271612883817922,2
44,10,4.326221529733112,0.1087637931728593,0.03906030270768814,0.03201289439621129,2
45,5,4.326221529733112,10.39197373269478,17.02274113076918,5.863196850133325,1
45,6,4.326221529733112,1.522456482281416,1.314963548873232,0.8589765795205399,1
45,9,4.326221529733112,10.39197373269478,17.02274113076918,5.863196850133325,2
45,10,4.326221529733112,1.522456482281416,1.314963548873232,0.8589765795205399,2
46,5,4.326221529733112,4.182724409977243,2.713606615641099,2.540477808547325,1
46,6,4.326221529733112,4.717290998351794,23.27801489549724,2.865159623996838,1
46,9,4.326221529733112,4.182724409977243,2.7136066156411,2.540477808547325,2
46,10,4.326221529733112,4.717290998351794,23.27801489549724,2.865159623996838,2
47,5,4.326221529733112,3.46550455383799,5.676362224962498,1.192120504789469,1
47,6,4.326221529733112,1.758748407945998,2.617156476482625,0.6050028234867743,1
47,9,4.326221529733112,3.46550455383799,5.676362224962498,1.192120504789469,2
47,10,4.326221529733112,1.758748407945998,2.617156476482625,0.6050028234867743,2
48,5,4.326221529733112,1.241583448738241,3.078498310690717,1.428999259365579,1
48,6,4.326221529733112,4.108030420553908,4.854048255341382,4.728133605830981,1
48,9,4.326221529733112,1.241583448738241,3.078498310690717,1.428999259365579,2
48,10,4.326221529733112,4.108030420553908,4.854048255341382,4.728133605830981,2
49,5,4.326221529733112,2.190025780859007,8.763078524831359,0.6199223159872573,1
49,6,4.326221529733112,5.6396116250498,18.81066767669951,1.596383535950078,1
49,9,4.326221529733112,2.190025780859007,8.763078524831375,0.6199223159872573,2
49,10,4.326221529733112,5.6396116250498,18.81066767669954,1.596383535950078,2
50,5,4.326221529733112,2.554210880234606,6.904104825938716,2.476746679434253,1
50,6,4.326221529733112,3.706580416430469,4.242039972486572,3.59416711027673,1
50,9,4.326221529733112,2.554210880234606,6.904104825938719,2.476746679434253,2
50,10,4.326221529733112,3.706580416430469,4.242039972486574,3.59416711027673,2
51,5,4.326221529733112,9.834989484655489,3.616470377916832,3.18788019673997,1
51,6,4.326221529733112,6.907412009901463,17.0946772283008,2.238945144928139,1
51,9,4.326221529733112,9.834989484655489,3.616470377916832,3.18788019673997,2
51,10,4.326221529733112,6.907412009901463,17.0946772283008,2.238945144928139,2
52,5,4.326221529733112,8.277928599244763,19.35735843808751,5.889775925847905,1
52,6,4.326221529733112,0.1861772623883562,0.8321450082552236,0.1324657907843336,1
52,9,4.326221529733112,8.277928599244763,19.35735843808749,5.889775925847905,2
52,10,4.326221529733112,0.1861772623883562,0.8321450082552229,0.1324657907843336,2
53,5,4.326221529733112,2.367935893084635,1.034414478224483,0.6349092318733943,1
53,6,4.326221529733112,15.86357293905813,30.26510402126807,4.253463507571811,1
53,9,4.326221529733112,2.367935893084635,1.034414478224484,0.6349092318733943,2
53,10,4.326221529733112,15.86357293905813,30.26510402126808,4.253463507571811,2
54,5,4.326221529733112,9.106249093533622,8.812923352359904,0.6289102266884891,1
54,6,4.326221529733112,0.1261773738306562,0.09293154830001753,0.008714262037389899,1
54,9,4.326221529733112,9.106249093533622,8.812923352359897,0.6289102266884891,2
54,10,4.326221529733112,0.1261773738306562,0.09293154830001744,0.008714262037389899,2
55,5,4.326221529733112,4.540022830156249,12.98882602032508,2.479517494890467,1
55,6,4.326221529733112,3.430643890762149,5.502050246293371,1.873634090423967,1
55,9,4.326221529733112,4.540022830156249,12.98882602032508,2.479517494890467,2
55,10,4.326221529733112,3.430643890762149,5.502050246293372,1.873634090423967,2
56,5,4.326221529733112,2.06563508053635,2.043109638685027,0.9529622296161441,1
56,6,4.326221529733112,1.199888821240952,1.420293956965501,0.5535579527843626,1
56,9,4.326221529733112,2.06563508053635,2.043109638685027,0.9529622296161441,2
56,10,4.326221529733112,1.199888821240952,1.420293956965501,0.5535579527843626,2
57,5,4.326221529733112,1.44893292984485,0.9291425285206706,0.8244214557520224,1
57,6,4.326221529733112,0.5772606272167961,0.4292188015584901,0.328452778479785,1
57,9,4.326221529733112,1.44893292984485,0.9291425285206705,0.8244214557520224,2
57,10,4.326221529733112,0.5772606272167961,0.42921880155849,0.328452778479785,2
58,5,4.326221529733112,2.544676797991976,5.022041558412493,1.012424491009754,1
58,6,4.326221529733112,6.060783169632693,14.2335165001055,2.411341715567924,1
58,9,4.326221529733112,2.544676797991976,5.022041558412497,1.012424491009754,2
58,10,4.326221529733112,6.060783169632693,14.23351650010551,2.411341715567924,2
59,5,4.326221529733112,4.380138103652238,2.362605599845286,2.275152485267687,1
59,6,4.326221529733112,2.809623558294573,1.934813173168147,1.459388236181527,1
59,9,4.326221529733112,4.380138103652238,2.362605599845286,2.275152485267687,2
59,10,4.326221529733112,2.809623558294573,1.934813173168146,1.459388236181527,2
60,5,4.326221529733112,1.81427286907342,5.703357915371809,1.001193029421222,1
60,6,4.326221529733112,2.673521218869419,2.010702799403134,1.475362859672168,1
60,9,4.326221529733112,1.81427286907342,5.703357915371807,1.001193029421222,2
60,10,4.326221529733112,2.673521218869419,2.010702799403133,1.475362859672168,2
61,5,4.326221529733112,5.951486974139382,10.30242635847507,6.211524006179684,1
61,6,4.326221529733112,4.021875188584589,9.530571257749273,4.197602110582483,1
61,9,4.326221529733112,5.951486974139382,10.30242635847507,6.211524006179684,2
61,10,4.326221529733112,4.021875188584589,9.530571257749267,4.197602110582483,2
62,5,4.326221529733112,8.95507450350879,3.622812073232312,3.622809646351618,1
62,6,4.326221529733112,0.4141642697537912,0.1716986909840267,0.1675517396365943,1
62,9,4.326221529733112,8.95507450350879,3.622812073232312,3.622809646351618,2
62,10,4.326221529733112,0.4141642697537912,0.1716986909840267,0.1675517396365943,2
63,5,4.326221529733112,2.158001885040677,1.365596192527909,1.354569223386977,1
63,6,4.326221529733112,0.6051916910490506,1.198065507732142,0.3798764239397833,1
63,9,4.326221529733112,2.158001885040677,1.365596192527909,1.354569223386977,2
63,10,4.326221529733112,0.6051916910490506,1.198065507732142,0.3798764239397833,2
64,5,4.326221529733112,3.722703155125307,11.32750559367838,1.99334663128354,1
64,6,4.326221529733112,2.205411246665851,6.05610213629213,1.180902396980999,1
64,9,4.326221529733112,3.722703155125307,11.32750559367838,1.99334663128354,2
64,10,4.326221529733112,2.205411246665851,6.05610213629213,1.180902396980999,2
65,5,4.326221529733112,6.084515690322863,26.64620776790907,4.732356109181291,1
65,6,4.326221529733112,3.482972273493394,17.92796662446188,2.708952685057649,1
65,9,4.326221529733112,6.084515690322863,26.64620776790916,4.732356109181291,2
65,10,4.326221529733112,3.482972273493394,17.92796662446194,2.708952685057649,2
66,5,4.326221529733112,11.92437899918731,81.15300130517217,9.606973211123169,1
66,6,4.326221529733112,0.4429903192058111,1.605841774345154,0.356898764261617,1
66,9,4.326221529733112,11.92437899918731,81.15300130517245,9.606973211123169,2
66,10,4.326221529733112,0.4429903192058111,1.60584177434516,0.356898764261617,2
67,5,4.326221529733112,1.149881846542383,0.460581073623875,0.1687795475144959,1
67,6,4.326221529733112,4.156149679153557,2.676771620619056,0.6100392526061147,1
67,9,4.326221529733112,1.149881846542383,0.4605810736238747,0.1687795475144959,2
67,10,4.326221529733112,4.156149679153557,2.676771620619055,0.6100392526061147,2
68,5,4.326221529733112,1.83243949847987,1.343110422917621,1.172821988169272,1
68,6,4.326221529733112,0.8108932678159595,1.38648173896585,0.5189985564827309,1
68,9,4.326221529733112,1.83243949847987,1.34311042291762,1.172821988169272,2
68,10,4.326221529733112,0.8108932678159595,1.38648173896585,0.5189985564827309,2
69,5,4.326221529733112,5.82219424438089,3.609799406216843,3.295841235581273,1
