point_id,ctau_mm,total_width_GeV,g_hH2H2_GeV,GHphiphi_GeV,BR_H2_to_bb,sigma_production_pb,sigma_production_error_pb,Trackless_Aeff,Trackless_Aeff_error,sigma_4b_fb,visible_sigma_fb,N_expected_139fb,N_expected_error,observed_S95,N_over_observed_S95,above_observed_S95,interpretation,production_status,efficiency_status
eff_ctau100_g205p093_br0p5,100,1.9732698039999999e-15,205.0927254223737,-205.0927254223737,0.5,2.3954145185596746e-03,0.0000000000000000e+00,0.01425306,0.002079022475718981,5.9885362963991862e-01,8.5354967144755378e-03,1.1864340433120997e+00,1.7305919164053207e-01,3.0,3.9547801443736658e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau100_g205p093_br0p7567,100,1.9732698039999999e-15,205.0927254223737,-205.0927254223737,0.7567374858085787,2.3954145185596746e-03,0.0000000000000000e+00,0.01425306,0.002079022475718981,1.3717380104405177e+00,1.9551464167089326e-02,2.7176535192254163e+00,3.9641050747603856e-01,3.0,9.0588450640847207e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau100_g205p093_br1,100,1.9732698039999999e-15,205.0927254223737,-205.0927254223737,1,2.3954145185596746e-03,0.0000000000000000e+00,0.01425306,0.002079022475718981,2.3954145185596745e+00,3.4141986857902151e-02,4.7457361732483987e+00,6.9223676656212829e-01,3.0,1.5819120577494663e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau300_g205p093_br0p1,300,6.5775660133333338e-16,205.0927254223737,-205.0927254223737,0.1,2.3954145185596746e-03,0.0000000000000000e+00,0.006872078500000001,0.001161593276620673,2.3954145185596749e-02,1.6461476611581794e-04,2.2881452490098694e-02,3.8676713852750658e-03,3.0,7.6271508300328984e-03,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau300_g205p093_br0p25,300,6.5775660133333338e-16,205.0927254223737,-205.0927254223737,0.25,2.3954145185596746e-03,0.0000000000000000e+00,0.006872078500000001,0.001161593276620673,1.4971340740997965e-01,1.0288422882238620e-03,1.4300907806311680e-01,2.4172946157969156e-02,3.0,4.7669692687705600e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau300_g205p093_br0p5,300,6.5775660133333338e-16,205.0927254223737,-205.0927254223737,0.5,2.3954145185596746e-03,0.0000000000000000e+00,0.006872078500000001,0.001161593276620673,5.9885362963991862e-01,4.1153691528954478e-03,5.7203631225246721e-01,9.6691784631876623e-02,3.0,1.9067877075082240e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau300_g205p093_br0p7567,300,6.5775660133333338e-16,205.0927254223737,-205.0927254223737,0.7567374858085787,2.3954145185596746e-03,0.0000000000000000e+00,0.006872078500000001,0.001161593276620673,1.3717380104405177e+00,9.4266912891810585e-03,1.3103100891961672e+00,2.2148282937956865e-01,3.0,4.3677002973205575e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau300_g205p093_br1,300,6.5775660133333338e-16,205.0927254223737,-205.0927254223737,1,2.3954145185596746e-03,0.0000000000000000e+00,0.006872078500000001,0.001161593276620673,2.3954145185596745e+00,1.6461476611581791e-02,2.2881452490098688e+00,3.8676713852750649e-01,3.0,7.6271508300328961e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau0p3_g300_br0p1,0.3,6.5775660133333333e-13,300,-300,0.1,5.1253399258966879e-03,0.0000000000000000e+00,0,0.0005,5.1253399258966888e-02,0.0000000000000000e+00,0.0000000000000000e+00,3.5621112484981988e-03,3.0,0.0000000000000000e+00,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,LOW_MC_STATISTICS
eff_ctau0p3_g300_br0p25,0.3,6.5775660133333333e-13,300,-300,0.25,5.1253399258966879e-03,0.0000000000000000e+00,0,0.0005,3.2033374536854298e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.2263195303113738e-02,3.0,0.0000000000000000e+00,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,LOW_MC_STATISTICS
eff_ctau0p3_g300_br0p5,0.3,6.5775660133333333e-13,300,-300,0.5,5.1253399258966879e-03,0.0000000000000000e+00,0,0.0005,1.2813349814741719e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.9052781212454954e-02,3.0,0.0000000000000000e+00,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,LOW_MC_STATISTICS
eff_ctau0p3_g300_br0p7567,0.3,6.5775660133333333e-13,300,-300,0.7567374858085787,5.1253399258966879e-03,0.0000000000000000e+00,0,0.0005,2.9350342240591734e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0398487857211253e-01,3.0,0.0000000000000000e+00,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,LOW_MC_STATISTICS
eff_ctau0p3_g300_br1,0.3,6.5775660133333333e-13,300,-300,1,5.1253399258966879e-03,0.0000000000000000e+00,0,0.0005,5.1253399258966876e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5621112484981982e-01,3.0,0.0000000000000000e+00,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,LOW_MC_STATISTICS
eff_ctau1_g300_br0p1,1,1.9732698040000000e-13,300,-300,0.1,5.1253399258966879e-03,0.0000000000000000e+00,0.003951574,0.00124959741827022,5.1253399258966888e-02,2.0253159992335282e-04,2.8151892389346043e-02,8.9024100394293187e-03,3.0,9.3839641297820148e-03,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau1_g300_br0p25,1,1.9732698040000000e-13,300,-300,0.25,5.1253399258966879e-03,0.0000000000000000e+00,0.003951574,0.00124959741827022,3.2033374536854298e-01,1.2658224995209550e-03,1.7594932743341274e-01,5.5640062746433232e-02,3.0,5.8649775811137582e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau1_g300_br0p5,1,1.9732698040000000e-13,300,-300,0.5,5.1253399258966879e-03,0.0000000000000000e+00,0.003951574,0.00124959741827022,1.2813349814741719e+00,5.0632899980838199e-03,7.0379730973365096e-01,2.2256025098573293e-01,3.0,2.3459910324455033e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau1_g300_br0p7567,1,1.9732698040000000e-13,300,-300,0.7567374858085787,5.1253399258966879e-03,0.0000000000000000e+00,0.003951574,0.00124959741827022,2.9350342240591734e+00,1.1598004928902405e-02,1.6121226851174344e+00,5.0979795525975236e-01,3.0,5.3737422837247817e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau1_g300_br1,1,1.9732698040000000e-13,300,-300,1,5.1253399258966879e-03,0.0000000000000000e+00,0.003951574,0.00124959741827022,5.1253399258966876e+00,2.0253159992335280e-02,2.8151892389346038e+00,8.9024100394293171e-01,3.0,9.3839641297820131e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau3_g300_br0p1,3,6.5775660133333331e-14,300,-300,0.1,5.1253399258966879e-03,0.0000000000000000e+00,0.013341595,0.002255141155822941,5.1253399258966888e-02,6.8380209528643636e-04,9.5048491244814654e-02,1.6066127356216254e-02,3.0,3.1682830414938218e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau3_g300_br0p25,3,6.5775660133333331e-14,300,-300,0.25,5.1253399258966879e-03,0.0000000000000000e+00,0.013341595,0.002255141155822941,3.2033374536854298e-01,4.2737630955402258e-03,5.9405307028009136e-01,1.0041329597635154e-01,3.0,1.9801769009336379e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau3_g300_br0p5,3,6.5775660133333331e-14,300,-300,0.5,5.1253399258966879e-03,0.0000000000000000e+00,0.013341595,0.002255141155822941,1.2813349814741719e+00,1.7095052382160903e-02,2.3762122811203654e+00,4.0165318390540616e-01,3.0,7.9207076037345514e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau3_g300_br0p7567,3,6.5775660133333331e-14,300,-300,0.7567374858085787,5.1253399258966879e-03,0.0000000000000000e+00,0.013341595,0.002255141155822941,2.9350342240591734e+00,3.9158037928536747e-02,5.4429672720666078e+00,9.2002938966703229e-01,3.0,1.8143224240222027e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau3_g300_br1,3,6.5775660133333331e-14,300,-300,1,5.1253399258966879e-03,0.0000000000000000e+00,0.013341595,0.002255141155822941,5.1253399258966876e+00,6.8380209528643612e-02,9.5048491244814617e+00,1.6066127356216247e+00,3.0,3.1682830414938206e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau4p326_g300_br0p1,4.326221529733112,4.5611852986218501e-14,300,-300,0.1,5.1253399258966879e-03,0.0000000000000000e+00,0.01573386,0.002487741699310843,5.1253399258966888e-02,8.0641380846468871e-04,1.1209151937659173e-01,1.7723225380946356e-02,3.0,3.7363839792197241e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau4p326_g300_br0p25,4.326221529733112,4.5611852986218501e-14,300,-300,0.25,5.1253399258966879e-03,0.0000000000000000e+00,0.01573386,0.002487741699310843,3.2033374536854298e-01,5.0400863029043032e-03,7.0057199610369814e-01,1.1077015863091470e-01,3.0,2.3352399870123272e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau4p326_g300_br0p5,4.326221529733112,4.5611852986218501e-14,300,-300,0.5,5.1253399258966879e-03,0.0000000000000000e+00,0.01573386,0.002487741699310843,1.2813349814741719e+00,2.0160345211617213e-02,2.8022879844147925e+00,4.4308063452365881e-01,3.0,9.3409599480493088e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau4p326_g300_br0p7567,4.326221529733112,4.5611852986218501e-14,300,-300,0.7567374858085787,5.1253399258966879e-03,0.0000000000000000e+00,0.01573386,0.002487741699310843,2.9350342240591734e+00,4.6179417576555665e-02,6.4189390431412372e+00,1.0149233769054065e+00,3.0,2.1396463477137457e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau4p326_g300_br1,4.326221529733112,4.5611852986218501e-14,300,-300,1,5.1253399258966879e-03,0.0000000000000000e+00,0.01573386,0.002487741699310843,5.1253399258966876e+00,8.0641380846468852e-02,1.1209151937659170e+01,1.7723225380946352e+00,3.0,3.7363839792197235e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau10_g300_br0p1,10,1.9732698040000002e-14,300,-300,0.1,5.1253399258966879e-03,0.0000000000000000e+00,0.018625475,0.002716804752519248,5.1253399258966888e-02,9.5461890656290619e-04,1.3269202801224397e-01,1.9355121537844359e-02,3.0,4.4230676004081322e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau10_g300_br0p25,10,1.9732698040000002e-14,300,-300,0.25,5.1253399258966879e-03,0.0000000000000000e+00,0.018625475,0.002716804752519248,3.2033374536854298e-01,5.9663681660181624e-03,8.2932517507652459e-01,1.2096950961152719e-01,3.0,2.7644172502550818e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau10_g300_br0p5,10,1.9732698040000002e-14,300,-300,0.5,5.1253399258966879e-03,0.0000000000000000e+00,0.018625475,0.002716804752519248,1.2813349814741719e+00,2.3865472664072650e-02,3.3173007003060984e+00,4.8387803844610877e-01,3.0,1.1057669001020327e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau10_g300_br0p7567,10,1.9732698040000002e-14,300,-300,0.7567374858085787,5.1253399258966879e-03,0.0000000000000000e+00,0.018625475,0.002716804752519248,2.9350342240591734e+00,5.4666406564358526e-02,7.5986305124458351e+00,1.1083741750935541e+00,3.0,2.5328768374819450e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau10_g300_br1,10,1.9732698040000002e-14,300,-300,1,5.1253399258966879e-03,0.0000000000000000e+00,0.018625475,0.002716804752519248,5.1253399258966876e+00,9.5461890656290599e-02,1.3269202801224393e+01,1.9355121537844351e+00,3.0,4.4230676004081309e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau30_g300_br0p1,30,6.5775660133333334e-15,300,-300,0.1,5.1253399258966879e-03,0.0000000000000000e+00,0.01856252,0.002679268979709453,5.1253399258966888e-02,9.5139224881255803e-04,1.3224352258494557e-01,1.9087708340750673e-02,3.0,4.4081174194981858e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau30_g300_br0p25,30,6.5775660133333334e-15,300,-300,0.25,5.1253399258966879e-03,0.0000000000000000e+00,0.01856252,0.002679268979709453,3.2033374536854298e-01,5.9462015550784857e-03,8.2652201615590948e-01,1.1929817712969165e-01,3.0,2.7550733871863647e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau30_g300_br0p5,30,6.5775660133333334e-15,300,-300,0.5,5.1253399258966879e-03,0.0000000000000000e+00,0.01856252,0.002679268979709453,1.2813349814741719e+00,2.3784806220313943e-02,3.3060880646236379e+00,4.7719270851876661e-01,3.0,1.1020293548745459e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau30_g300_br0p7567,30,6.5775660133333334e-15,300,-300,0.7567374858085787,5.1253399258966879e-03,0.0000000000000000e+00,0.01856252,0.002679268979709453,2.9350342240591734e+00,5.4481631484782883e-02,7.5729467763848204e+00,1.0930607149761213e+00,3.0,2.5243155921282736e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau30_g300_br1,30,6.5775660133333334e-15,300,-300,1,5.1253399258966879e-03,0.0000000000000000e+00,0.01856252,0.002679268979709453,5.1253399258966876e+00,9.5139224881255771e-02,1.3224352258494552e+01,1.9087708340750664e+00,3.0,4.4081174194981836e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau100_g300_br0p1,100,1.9732698039999999e-15,300,-300,0.1,5.1253399258966879e-03,0.0000000000000000e+00,0.01425306,0.002079022475718981,5.1253399258966888e-02,7.3051777484201062e-04,1.0154197070303948e-01,1.4811418693278313e-02,3.0,3.3847323567679825e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau100_g300_br0p25,100,1.9732698039999999e-15,300,-300,0.25,5.1253399258966879e-03,0.0000000000000000e+00,0.01425306,0.002079022475718981,3.2033374536854298e-01,4.5657360927625649e-03,6.3463731689399649e-01,9.2571366832989416e-02,3.0,2.1154577229799884e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau100_g300_br0p5,100,1.9732698039999999e-15,300,-300,0.5,5.1253399258966879e-03,0.0000000000000000e+00,0.01425306,0.002079022475718981,1.2813349814741719e+00,1.8262944371050260e-02,2.5385492675759860e+00,3.7028546733195766e-01,3.0,8.4618308919199536e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau100_g300_br0p7567,100,1.9732698039999999e-15,300,-300,0.7567374858085787,5.1253399258966879e-03,0.0000000000000000e+00,0.01425306,0.002079022475718981,2.9350342240591734e+00,4.1833218897568837e-02,5.8148174267620680e+00,8.4817829451645821e-01,3.0,1.9382724755873559e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau100_g300_br1,100,1.9732698039999999e-15,300,-300,1,5.1253399258966879e-03,0.0000000000000000e+00,0.01425306,0.002079022475718981,5.1253399258966876e+00,7.3051777484201039e-02,1.0154197070303944e+01,1.4811418693278307e+00,3.0,3.3847323567679815e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau300_g300_br0p1,300,6.5775660133333338e-16,300,-300,0.1,5.1253399258966879e-03,0.0000000000000000e+00,0.006872078500000001,0.001161593276620673,5.1253399258966888e-02,3.5221738309946230e-04,4.8958216250825262e-02,8.2754489536607575e-03,3.0,1.6319405416941754e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau300_g300_br0p25,300,6.5775660133333338e-16,300,-300,0.25,5.1253399258966879e-03,0.0000000000000000e+00,0.006872078500000001,0.001161593276620673,3.2033374536854298e-01,2.2013586443716390e-03,3.0598885156765782e-01,5.1721555960379730e-02,3.0,1.0199628385588594e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau300_g300_br0p5,300,6.5775660133333338e-16,300,-300,0.5,5.1253399258966879e-03,0.0000000000000000e+00,0.006872078500000001,0.001161593276620673,1.2813349814741719e+00,8.8054345774865560e-03,1.2239554062706313e+00,2.0688622384151892e-01,3.0,4.0798513542354375e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau300_g300_br0p7567,300,6.5775660133333338e-16,300,-300,0.7567374858085787,5.1253399258966879e-03,0.0000000000000000e+00,0.006872078500000001,0.001161593276620673,2.9350342240591734e+00,2.0169785587921232e-02,2.8036001967210513e+00,4.7389492696330071e-01,3.0,9.3453339890701714e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
eff_ctau300_g300_br1,300,6.5775660133333338e-16,300,-300,1,5.1253399258966879e-03,0.0000000000000000e+00,0.006872078500000001,0.001161593276620673,5.1253399258966876e+00,3.5221738309946224e-02,4.8958216250825251e+00,8.2754489536607567e-01,3.0,1.6319405416941750e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED
