event_index,m_H2H2,pT_H2H2,pT_H2_leading,pT_H2_subleading,y_H2_leading,y_H2_subleading,delta_phi_H2H2,delta_R_H2H2
541,379.3939218818891,0,107.7483831209657,107.7483831209657,-0.6029332438497889,-0.1381869180516945,3.141592653589793,3.175782352182244
542,425.4782033740847,0,145.9897168638939,145.9897168638939,1.45156634631888,1.812803848651893,3.141592653589793,3.162292986771016
543,332.5773471196183,0,41.25558121847802,41.25558121847802,-1.189167067222735,-1.927394336191721,3.141592653589793,3.227163445154082
544,407.4226676405898,0,42.2724558438891,42.2724558438891,-0.04689451432749539,1.483094612952079,3.141592653589793,3.494348455818777
545,474.2237810413445,0,114.7217006245444,114.7217006245444,0.409876201150162,-0.9912965106806942,3.141592653589793,3.439896709127876
546,392.9681011928037,0,83.9657065731392,83.9657065731392,1.354871556068939,0.2976391791467387,3.141592653589793,3.314716383026144
547,443.1159255876858,0,64.60303700221314,64.60303700221314,0.227254868577485,-1.415188759693285,3.141592653589793,3.545028275364896
548,422.6180909506351,0,147.8604113727082,147.8604113727082,0.2092085534721639,0.3704059793164186,3.141592653589793,3.145725514279365
549,327.2297680805104,0,64.98085777407856,64.98085777407856,-2.153954983053091,-2.238090294658495,3.141592653589793,3.142719069810137
550,408.7440021319347,0,134.7000374839486,134.7000374839486,0.1702394386144415,0.5012921902380655,3.141592653589793,3.158987230972441
551,397.7817079446521,0,89.01036288024174,89.01036288024174,-0.976107531761936,0.07127469828753639,3.141592653589793,3.311587827147691
552,380.4449448983138,0,114.8792061176978,114.8792061176978,-0.1547385217219237,-0.3878979858744579,3.141592653589793,3.150232965482593
553,501.0566032017488,0,113.3059116355447,113.3059116355447,-0.4573773097295933,1.13193051697461,3.141592653589793,3.520724892562979
554,469.9017938880997,0,118.8261166772053,118.8261166772053,-1.063034724687618,-2.388541443667516,3.141592653589793,3.409776013633478
555,490.782533034056,0,174.1378987930589,174.1378987930589,1.909092972659535,1.177324514447916,3.141592653589793,3.2256920927954
556,407.9001941514345,0,134.8709626873761,134.8709626873761,-0.7634511045641608,-1.060702188740173,3.141592653589793,3.155623964944678
557,580.6285808999593,0,190.6054088038804,190.6054088038804,1.23032567262673,-0.005092833541447022,3.141592653589793,3.375775953239813
558,371.4190197769166,0,50.76077966604488,50.76077966604488,-0.1491950539930852,1.01003831692936,3.141592653589793,3.348645458890739
559,404.2869145874466,0,124.434011963854,124.434011963854,0.03711692266483862,0.5809296200387323,3.141592653589793,3.188312508352095
560,330.4727325538615,0,63.36500863525391,63.36500863525391,1.461831423641069,1.804914871787472,3.141592653589793,3.160270661427813
561,326.7037387851917,0,40.45260272018022,40.45260272018022,-0.03133694714862404,-0.6701650817296143,3.141592653589793,3.205886115666242
562,327.8134868232465,0,36.85039711404367,36.85039711404367,-0.2114075916595354,0.4845524345128261,3.141592653589793,3.217757722253058
563,472.8059996994226,0,39.64190222930628,39.64190222930628,-0.718071027436135,1.248595741340012,3.141592653589793,3.706397520571393
564,904.6994126066201,0,414.7252873971978,414.7252873971978,-1.127927538031807,-0.6755148632374435,3.141592653589793,3.17400088679949
565,410.4246766562676,0,92.49701865847371,92.49701865847371,-1.672131915450292,-0.5401922048356599,3.141592653589793,3.339295121662009
566,337.7153425054813,0,68.39504504464229,68.39504504464229,0.04266967258426736,0.4823880854431833,3.141592653589793,3.172216367730379
567,563.9564578749852,0,237.9799659030993,237.9799659030993,0.579589515993389,0.7175712484517204,3.141592653589793,3.144621338028088
568,376.2500736339572,0,76.04045083359428,76.04045083359428,-2.08439046165471,-1.119545617387469,3.141592653589793,3.286415977109172
569,528.6508523457853,0,214.2422624772569,214.2422624772569,1.293024777722469,1.585003625055887,3.141592653589793,3.155131700639374
570,384.063188668882,0,65.05206963960048,65.05206963960048,1.192285054526084,0.02724957071307216,3.141592653589793,3.350658454637353
571,417.4182371792494,0,43.2741514491682,43.2741514491682,1.662601106810914,0.06386806171619469,3.141592653589793,3.524989609994218
572,336.2736187955606,0,69.19202321677992,69.19202321677992,-0.828896242976079,-1.206147678510474,3.141592653589793,3.164162297781534
573,386.9317771187526,0,109.8776170082412,109.8776170082412,0.8868450212979693,0.3196519348179401,3.141592653589793,3.192383498021517
574,336.7894358912807,0,37.9154154475577,37.9154154475577,-1.575841435177034,-0.7409666116644907,3.141592653589793,3.250633841579894
