point_id,ctau_mm,total_width_GeV,g_hH2H2_GeV,GHphiphi_GeV,BR_H2_to_bb,sigma_production_pb,sigma_production_error_pb,Trackless_Aeff,Trackless_Aeff_error,sigma_4b_fb,visible_sigma_fb,N_expected_139fb,N_expected_error,observed_S95,N_over_observed_S95,above_observed_S95,interpretation,production_status,efficiency_status,production_evaluation_mode
eff_ctau30_g205p093_br0p1,30,6.5775660133333334e-15,205.0927254223737,-205.0927254223737,0.1,2.3954145185596746e-03,0.0000000000000000e+00,0.01856252,0.002679268979709453,2.3954145185596749e-02,4.4464929909054333e-04,6.1806252573585525e-02,8.9209641402404026e-03,3.0,2.0602084191195174e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau30_g205p093_br0p25,30,6.5775660133333334e-15,205.0927254223737,-205.0927254223737,0.25,2.3954145185596746e-03,0.0000000000000000e+00,0.01856252,0.002679268979709453,1.4971340740997965e-01,2.7790581193158953e-03,3.8628907858490946e-01,5.5756025876502503e-02,3.0,1.2876302619496982e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau30_g205p093_br0p5,30,6.5775660133333334e-15,205.0927254223737,-205.0927254223737,0.5,2.3954145185596746e-03,0.0000000000000000e+00,0.01856252,0.002679268979709453,5.9885362963991862e-01,1.1116232477263581e-02,1.5451563143396378e+00,2.2302410350601001e-01,3.0,5.1505210477987928e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau30_g205p093_br0p7567,30,6.5775660133333334e-15,205.0927254223737,-205.0927254223737,0.7567374858085787,2.3954145185596746e-03,0.0000000000000000e+00,0.01856252,0.002679268979709453,1.3717380104405177e+00,2.5462914253562317e-02,3.5393450812451621e+00,5.1086045885296816e-01,3.0,1.1797816937483874e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau30_g205p093_br1,30,6.5775660133333334e-15,205.0927254223737,-205.0927254223737,1,2.3954145185596746e-03,0.0000000000000000e+00,0.01856252,0.002679268979709453,2.3954145185596745e+00,4.4464929909054325e-02,6.1806252573585514e+00,8.9209641402404005e-01,3.0,2.0602084191195171e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau100_g205p093_br0p1,100,1.9732698039999999e-15,205.0927254223737,-205.0927254223737,0.1,2.3954145185596746e-03,0.0000000000000000e+00,0.01425306,0.002079022475718981,2.3954145185596749e-02,3.4141986857902162e-04,4.7457361732484007e-02,6.9223676656212860e-03,3.0,1.5819120577494669e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau100_g205p093_br0p25,100,1.9732698039999999e-15,205.0927254223737,-205.0927254223737,0.25,2.3954145185596746e-03,0.0000000000000000e+00,0.01425306,0.002079022475718981,1.4971340740997965e-01,2.1338741786188845e-03,2.9660851082802492e-01,4.3264797910133018e-02,3.0,9.8869503609341644e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau100_g205p093_br0p5,100,1.9732698039999999e-15,205.0927254223737,-205.0927254223737,0.5,2.3954145185596746e-03,0.0000000000000000e+00,0.01425306,0.002079022475718981,5.9885362963991862e-01,8.5354967144755378e-03,1.1864340433120997e+00,1.7305919164053207e-01,3.0,3.9547801443736658e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau100_g205p093_br0p7567,100,1.9732698039999999e-15,205.0927254223737,-205.0927254223737,0.7567374858085787,2.3954145185596746e-03,0.0000000000000000e+00,0.01425306,0.002079022475718981,1.3717380104405177e+00,1.9551464167089326e-02,2.7176535192254163e+00,3.9641050747603856e-01,3.0,9.0588450640847207e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau100_g205p093_br1,100,1.9732698039999999e-15,205.0927254223737,-205.0927254223737,1,2.3954145185596746e-03,0.0000000000000000e+00,0.01425306,0.002079022475718981,2.3954145185596745e+00,3.4141986857902151e-02,4.7457361732483987e+00,6.9223676656212829e-01,3.0,1.5819120577494663e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau200_g205p093_br0p1,200,9.8663490199999997e-16,205.0927254223737,-205.0927254223737,0.1,2.3954145185596746e-03,0.0000000000000000e+00,0.009507182499999999,0.001503217541544688,2.3954145185596749e-02,2.2773642991096466e-04,3.1655363757624087e-02,5.0051524817619208e-03,3.0,1.0551787919208029e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau200_g205p093_br0p25,200,9.8663490199999997e-16,205.0927254223737,-205.0927254223737,0.25,2.3954145185596746e-03,0.0000000000000000e+00,0.009507182499999999,0.001503217541544688,1.4971340740997965e-01,1.4233526869435289e-03,1.9784602348515051e-01,3.1282203011011998e-02,3.0,6.5948674495050166e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau200_g205p093_br0p5,200,9.8663490199999997e-16,205.0927254223737,-205.0927254223737,0.5,2.3954145185596746e-03,0.0000000000000000e+00,0.009507182499999999,0.001503217541544688,5.9885362963991862e-01,5.6934107477741155e-03,7.9138409394060205e-01,1.2512881204404799e-01,3.0,2.6379469798020067e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau200_g205p093_br0p7567,200,9.8663490199999997e-16,205.0927254223737,-205.0927254223737,0.7567374858085787,2.3954145185596746e-03,0.0000000000000000e+00,0.009507182499999999,0.001503217541544688,1.3717380104405177e+00,1.3041363607444905e-02,1.8127495414348418e+00,2.8662086891799371e-01,3.0,6.0424984714494723e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau200_g205p093_br1,200,9.8663490199999997e-16,205.0927254223737,-205.0927254223737,1,2.3954145185596746e-03,0.0000000000000000e+00,0.009507182499999999,0.001503217541544688,2.3954145185596745e+00,2.2773642991096462e-02,3.1655363757624082e+00,5.0051524817619197e-01,3.0,1.0551787919208027e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau300_g205p093_br0p1,300,6.5775660133333338e-16,205.0927254223737,-205.0927254223737,0.1,2.3954145185596746e-03,0.0000000000000000e+00,0.006872078500000001,0.001161593276620673,2.3954145185596749e-02,1.6461476611581794e-04,2.2881452490098694e-02,3.8676713852750658e-03,3.0,7.6271508300328984e-03,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau300_g205p093_br0p25,300,6.5775660133333338e-16,205.0927254223737,-205.0927254223737,0.25,2.3954145185596746e-03,0.0000000000000000e+00,0.006872078500000001,0.001161593276620673,1.4971340740997965e-01,1.0288422882238620e-03,1.4300907806311680e-01,2.4172946157969156e-02,3.0,4.7669692687705600e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau300_g205p093_br0p5,300,6.5775660133333338e-16,205.0927254223737,-205.0927254223737,0.5,2.3954145185596746e-03,0.0000000000000000e+00,0.006872078500000001,0.001161593276620673,5.9885362963991862e-01,4.1153691528954478e-03,5.7203631225246721e-01,9.6691784631876623e-02,3.0,1.9067877075082240e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau300_g205p093_br0p7567,300,6.5775660133333338e-16,205.0927254223737,-205.0927254223737,0.7567374858085787,2.3954145185596746e-03,0.0000000000000000e+00,0.006872078500000001,0.001161593276620673,1.3717380104405177e+00,9.4266912891810585e-03,1.3103100891961672e+00,2.2148282937956865e-01,3.0,4.3677002973205575e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau300_g205p093_br1,300,6.5775660133333338e-16,205.0927254223737,-205.0927254223737,1,2.3954145185596746e-03,0.0000000000000000e+00,0.006872078500000001,0.001161593276620673,2.3954145185596745e+00,1.6461476611581791e-02,2.2881452490098688e+00,3.8676713852750649e-01,3.0,7.6271508300328961e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau500_g205p093_br0p1,500,3.9465396080000001e-16,205.0927254223737,-205.0927254223737,0.1,2.3954145185596746e-03,0.0000000000000000e+00,0.003869341,0.0007898259242358671,2.3954145185596749e-02,9.2686756086582110e-05,1.2883459096034913e-02,2.6298250756086792e-03,3.0,4.2944863653449706e-03,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau500_g205p093_br0p25,500,3.9465396080000001e-16,205.0927254223737,-205.0927254223737,0.25,2.3954145185596746e-03,0.0000000000000000e+00,0.003869341,0.0007898259242358671,1.4971340740997965e-01,5.7929222554113809e-04,8.0521619350218190e-02,1.6436406722554243e-02,3.0,2.6840539783406062e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau500_g205p093_br0p5,500,3.9465396080000001e-16,205.0927254223737,-205.0927254223737,0.5,2.3954145185596746e-03,0.0000000000000000e+00,0.003869341,0.0007898259242358671,5.9885362963991862e-01,2.3171689021645524e-03,3.2208647740087276e-01,6.5745626890216971e-02,3.0,1.0736215913362425e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau500_g205p093_br0p7567,500,3.9465396080000001e-16,205.0927254223737,-205.0927254223737,0.7567374858085787,2.3954145185596746e-03,0.0000000000000000e+00,0.003869341,0.0007898259242358671,1.3717380104405177e+00,5.3077221250559230e-03,7.3777337538277332e-01,1.5059735962488552e-01,3.0,2.4592445846092445e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau500_g205p093_br1,500,3.9465396080000001e-16,205.0927254223737,-205.0927254223737,1,2.3954145185596746e-03,0.0000000000000000e+00,0.003869341,0.0007898259242358671,2.3954145185596745e+00,9.2686756086582094e-03,1.2883459096034910e+00,2.6298250756086788e-01,3.0,4.2944863653449700e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau700_g205p093_br0p1,700,2.8189568628571429e-16,205.0927254223737,-205.0927254223737,0.1,2.3954145185596746e-03,0.0000000000000000e+00,0.003478149,0.0008435750416844964,2.3954145185596749e-02,8.3316086123138148e-05,1.1580935971116202e-02,2.8087895442604196e-03,3.0,3.8603119903720673e-03,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau700_g205p093_br0p25,700,2.8189568628571429e-16,205.0927254223737,-205.0927254223737,0.25,2.3954145185596746e-03,0.0000000000000000e+00,0.003478149,0.0008435750416844964,1.4971340740997965e-01,5.2072553826961333e-04,7.2380849819476248e-02,1.7554934651627621e-02,3.0,2.4126949939825417e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau700_g205p093_br0p5,700,2.8189568628571429e-16,205.0927254223737,-205.0927254223737,0.5,2.3954145185596746e-03,0.0000000000000000e+00,0.003478149,0.0008435750416844964,5.9885362963991862e-01,2.0829021530784533e-03,2.8952339927790499e-01,7.0219738606510484e-02,3.0,9.6507799759301668e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau700_g205p093_br0p7567,700,2.8189568628571429e-16,205.0927254223737,-205.0927254223737,0.7567374858085787,2.3954145185596746e-03,0.0000000000000000e+00,0.003478149,0.0008435750416844964,1.3717380104405177e+00,4.7711091892756758e-03,6.6318417730931889e-01,1.6084578895792193e-01,3.0,2.2106139243643963e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau700_g205p093_br1,700,2.8189568628571429e-16,205.0927254223737,-205.0927254223737,1,2.3954145185596746e-03,0.0000000000000000e+00,0.003478149,0.0008435750416844964,2.3954145185596745e+00,8.3316086123138133e-03,1.1580935971116200e+00,2.8087895442604194e-01,3.0,3.8603119903720667e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau1000_g205p093_br0p1,1000,1.9732698040000000e-16,205.0927254223737,-205.0927254223737,0.1,2.3954145185596746e-03,0.0000000000000000e+00,0.0024641585,0.0006362429888610299,2.3954145185596749e-02,5.9026810469322304e-05,8.2047266552358004e-03,2.1184513130608229e-03,3.0,2.7349088850786001e-03,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau1000_g205p093_br0p25,1000,1.9732698040000000e-16,205.0927254223737,-205.0927254223737,0.25,2.3954145185596746e-03,0.0000000000000000e+00,0.0024641585,0.0006362429888610299,1.4971340740997965e-01,3.6891756543326436e-04,5.1279541595223743e-02,1.3240320706630140e-02,3.0,1.7093180531741248e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau1000_g205p093_br0p5,1000,1.9732698040000000e-16,205.0927254223737,-205.0927254223737,0.5,2.3954145185596746e-03,0.0000000000000000e+00,0.0024641585,0.0006362429888610299,5.9885362963991862e-01,1.4756702617330574e-03,2.0511816638089497e-01,5.2961282826520559e-02,3.0,6.8372722126964991e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau1000_g205p093_br0p7567,1000,1.9732698040000000e-16,205.0927254223737,-205.0927254223737,0.7567374858085787,2.3954145185596746e-03,0.0000000000000000e+00,0.0024641585,0.0006362429888610299,1.3717380104405177e+00,3.3801798782000904e-03,4.6984500306981258e-01,1.2131345814587713e-01,3.0,1.5661500102327086e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau1000_g205p093_br1,1000,1.9732698040000000e-16,205.0927254223737,-205.0927254223737,1,2.3954145185596746e-03,0.0000000000000000e+00,0.0024641585,0.0006362429888610299,2.3954145185596745e+00,5.9026810469322297e-03,8.2047266552357989e-01,2.1184513130608223e-01,3.0,2.7349088850785996e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau0p3_g300_br0p1,0.3,6.5775660133333333e-13,300,-300,0.1,5.1253399258966879e-03,0.0000000000000000e+00,0,0.0005,5.1253399258966888e-02,0.0000000000000000e+00,0.0000000000000000e+00,3.5621112484981988e-03,3.0,0.0000000000000000e+00,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,UPPER_LIMIT_ONLY,factorized
eff_ctau0p3_g300_br0p25,0.3,6.5775660133333333e-13,300,-300,0.25,5.1253399258966879e-03,0.0000000000000000e+00,0,0.0005,3.2033374536854298e-01,0.0000000000000000e+00,0.0000000000000000e+00,2.2263195303113738e-02,3.0,0.0000000000000000e+00,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,UPPER_LIMIT_ONLY,factorized
eff_ctau0p3_g300_br0p5,0.3,6.5775660133333333e-13,300,-300,0.5,5.1253399258966879e-03,0.0000000000000000e+00,0,0.0005,1.2813349814741719e+00,0.0000000000000000e+00,0.0000000000000000e+00,8.9052781212454954e-02,3.0,0.0000000000000000e+00,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,UPPER_LIMIT_ONLY,factorized
eff_ctau0p3_g300_br0p7567,0.3,6.5775660133333333e-13,300,-300,0.7567374858085787,5.1253399258966879e-03,0.0000000000000000e+00,0,0.0005,2.9350342240591734e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.0398487857211253e-01,3.0,0.0000000000000000e+00,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,UPPER_LIMIT_ONLY,factorized
eff_ctau0p3_g300_br1,0.3,6.5775660133333333e-13,300,-300,1,5.1253399258966879e-03,0.0000000000000000e+00,0,0.0005,5.1253399258966876e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5621112484981982e-01,3.0,0.0000000000000000e+00,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,UPPER_LIMIT_ONLY,factorized
eff_ctau1_g300_br0p1,1,1.9732698040000000e-13,300,-300,0.1,5.1253399258966879e-03,0.0000000000000000e+00,0.003951574,0.00124959741827022,5.1253399258966888e-02,2.0253159992335282e-04,2.8151892389346043e-02,8.9024100394293187e-03,3.0,9.3839641297820148e-03,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau1_g300_br0p25,1,1.9732698040000000e-13,300,-300,0.25,5.1253399258966879e-03,0.0000000000000000e+00,0.003951574,0.00124959741827022,3.2033374536854298e-01,1.2658224995209550e-03,1.7594932743341274e-01,5.5640062746433232e-02,3.0,5.8649775811137582e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau1_g300_br0p5,1,1.9732698040000000e-13,300,-300,0.5,5.1253399258966879e-03,0.0000000000000000e+00,0.003951574,0.00124959741827022,1.2813349814741719e+00,5.0632899980838199e-03,7.0379730973365096e-01,2.2256025098573293e-01,3.0,2.3459910324455033e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau1_g300_br0p7567,1,1.9732698040000000e-13,300,-300,0.7567374858085787,5.1253399258966879e-03,0.0000000000000000e+00,0.003951574,0.00124959741827022,2.9350342240591734e+00,1.1598004928902405e-02,1.6121226851174344e+00,5.0979795525975236e-01,3.0,5.3737422837247817e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau1_g300_br1,1,1.9732698040000000e-13,300,-300,1,5.1253399258966879e-03,0.0000000000000000e+00,0.003951574,0.00124959741827022,5.1253399258966876e+00,2.0253159992335280e-02,2.8151892389346038e+00,8.9024100394293171e-01,3.0,9.3839641297820131e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau3_g300_br0p1,3,6.5775660133333331e-14,300,-300,0.1,5.1253399258966879e-03,0.0000000000000000e+00,0.013341595,0.002255141155822941,5.1253399258966888e-02,6.8380209528643636e-04,9.5048491244814654e-02,1.6066127356216254e-02,3.0,3.1682830414938218e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau3_g300_br0p25,3,6.5775660133333331e-14,300,-300,0.25,5.1253399258966879e-03,0.0000000000000000e+00,0.013341595,0.002255141155822941,3.2033374536854298e-01,4.2737630955402258e-03,5.9405307028009136e-01,1.0041329597635154e-01,3.0,1.9801769009336379e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau3_g300_br0p5,3,6.5775660133333331e-14,300,-300,0.5,5.1253399258966879e-03,0.0000000000000000e+00,0.013341595,0.002255141155822941,1.2813349814741719e+00,1.7095052382160903e-02,2.3762122811203654e+00,4.0165318390540616e-01,3.0,7.9207076037345514e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau3_g300_br0p7567,3,6.5775660133333331e-14,300,-300,0.7567374858085787,5.1253399258966879e-03,0.0000000000000000e+00,0.013341595,0.002255141155822941,2.9350342240591734e+00,3.9158037928536747e-02,5.4429672720666078e+00,9.2002938966703229e-01,3.0,1.8143224240222027e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau3_g300_br1,3,6.5775660133333331e-14,300,-300,1,5.1253399258966879e-03,0.0000000000000000e+00,0.013341595,0.002255141155822941,5.1253399258966876e+00,6.8380209528643612e-02,9.5048491244814617e+00,1.6066127356216247e+00,3.0,3.1682830414938206e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau4p326_g300_br0p1,4.326221529733112,4.5611852986218501e-14,300,-300,0.1,5.1253399258966879e-03,0.0000000000000000e+00,0.01573386,0.002487741699310843,5.1253399258966888e-02,8.0641380846468871e-04,1.1209151937659173e-01,1.7723225380946356e-02,3.0,3.7363839792197241e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau4p326_g300_br0p25,4.326221529733112,4.5611852986218501e-14,300,-300,0.25,5.1253399258966879e-03,0.0000000000000000e+00,0.01573386,0.002487741699310843,3.2033374536854298e-01,5.0400863029043032e-03,7.0057199610369814e-01,1.1077015863091470e-01,3.0,2.3352399870123272e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau4p326_g300_br0p5,4.326221529733112,4.5611852986218501e-14,300,-300,0.5,5.1253399258966879e-03,0.0000000000000000e+00,0.01573386,0.002487741699310843,1.2813349814741719e+00,2.0160345211617213e-02,2.8022879844147925e+00,4.4308063452365881e-01,3.0,9.3409599480493088e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau4p326_g300_br0p7567,4.326221529733112,4.5611852986218501e-14,300,-300,0.7567374858085787,5.1253399258966879e-03,0.0000000000000000e+00,0.01573386,0.002487741699310843,2.9350342240591734e+00,4.6179417576555665e-02,6.4189390431412372e+00,1.0149233769054065e+00,3.0,2.1396463477137457e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau4p326_g300_br1,4.326221529733112,4.5611852986218501e-14,300,-300,1,5.1253399258966879e-03,0.0000000000000000e+00,0.01573386,0.002487741699310843,5.1253399258966876e+00,8.0641380846468852e-02,1.1209151937659170e+01,1.7723225380946352e+00,3.0,3.7363839792197235e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau10_g300_br0p1,10,1.9732698040000002e-14,300,-300,0.1,5.1253399258966879e-03,0.0000000000000000e+00,0.018625475,0.002716804752519248,5.1253399258966888e-02,9.5461890656290619e-04,1.3269202801224397e-01,1.9355121537844359e-02,3.0,4.4230676004081322e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau10_g300_br0p25,10,1.9732698040000002e-14,300,-300,0.25,5.1253399258966879e-03,0.0000000000000000e+00,0.018625475,0.002716804752519248,3.2033374536854298e-01,5.9663681660181624e-03,8.2932517507652459e-01,1.2096950961152719e-01,3.0,2.7644172502550818e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau10_g300_br0p5,10,1.9732698040000002e-14,300,-300,0.5,5.1253399258966879e-03,0.0000000000000000e+00,0.018625475,0.002716804752519248,1.2813349814741719e+00,2.3865472664072650e-02,3.3173007003060984e+00,4.8387803844610877e-01,3.0,1.1057669001020327e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau10_g300_br0p7567,10,1.9732698040000002e-14,300,-300,0.7567374858085787,5.1253399258966879e-03,0.0000000000000000e+00,0.018625475,0.002716804752519248,2.9350342240591734e+00,5.4666406564358526e-02,7.5986305124458351e+00,1.1083741750935541e+00,3.0,2.5328768374819450e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau10_g300_br1,10,1.9732698040000002e-14,300,-300,1,5.1253399258966879e-03,0.0000000000000000e+00,0.018625475,0.002716804752519248,5.1253399258966876e+00,9.5461890656290599e-02,1.3269202801224393e+01,1.9355121537844351e+00,3.0,4.4230676004081309e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau30_g300_br0p1,30,6.5775660133333334e-15,300,-300,0.1,5.1253399258966879e-03,0.0000000000000000e+00,0.01856252,0.002679268979709453,5.1253399258966888e-02,9.5139224881255803e-04,1.3224352258494557e-01,1.9087708340750673e-02,3.0,4.4081174194981858e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau30_g300_br0p25,30,6.5775660133333334e-15,300,-300,0.25,5.1253399258966879e-03,0.0000000000000000e+00,0.01856252,0.002679268979709453,3.2033374536854298e-01,5.9462015550784857e-03,8.2652201615590948e-01,1.1929817712969165e-01,3.0,2.7550733871863647e-01,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau30_g300_br0p5,30,6.5775660133333334e-15,300,-300,0.5,5.1253399258966879e-03,0.0000000000000000e+00,0.01856252,0.002679268979709453,1.2813349814741719e+00,2.3784806220313943e-02,3.3060880646236379e+00,4.7719270851876661e-01,3.0,1.1020293548745459e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau30_g300_br0p7567,30,6.5775660133333334e-15,300,-300,0.7567374858085787,5.1253399258966879e-03,0.0000000000000000e+00,0.01856252,0.002679268979709453,2.9350342240591734e+00,5.4481631484782883e-02,7.5729467763848204e+00,1.0930607149761213e+00,3.0,2.5243155921282736e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau30_g300_br1,30,6.5775660133333334e-15,300,-300,1,5.1253399258966879e-03,0.0000000000000000e+00,0.01856252,0.002679268979709453,5.1253399258966876e+00,9.5139224881255771e-02,1.3224352258494552e+01,1.9087708340750664e+00,3.0,4.4081174194981836e+00,True,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
eff_ctau100_g300_br0p1,100,1.9732698039999999e-15,300,-300,0.1,5.1253399258966879e-03,0.0000000000000000e+00,0.01425306,0.002079022475718981,5.1253399258966888e-02,7.3051777484201062e-04,1.0154197070303948e-01,1.4811418693278313e-02,3.0,3.3847323567679825e-02,False,EFFECTIVE_PHENOMENOLOGICAL,STRUCTURAL_PREDICTION_ONLY,VALIDATED,factorized
